dttm,fc_name,hr,num_units,num_containers,num_lineitems,dt,ob_planned_hours_dayshift,ob_actual_hours_dayshift,ob_planned_hours_nightshift,ob_actual_hours_nightshift,ob_planned_tph_dayshift,ob_actual_tph_dayshift,ob_planned_tph_nightshift,ob_actual_tph_nightshift,ob_planned_units_dayshift,ob_actual_units_dayshift,ob_planned_units_nightshift,ob_actual_units_nightshift,ob_planned_labor_share_dayshift,ob_planned_labor_share_nightshift,ob_planned_mot_dayshift,ob_planned_mot_nightshift,ob_planned_ot_dayshift,ob_planned_ot_nightshift,ob_planned_vto_dayshift,ob_planned_vto_nightshift,weekday,fc_type,day_shift_start,night_shift_start,day_shift_flag_fc,day_shift_flag_hr,night_shift_flag_hr,planned_units_shift,planned_hours_shift,planned_tph_shift,planned_laborshare_shift,planned_mot_shift,planned_ot_shift,planned_vto_shift,shift_start,shift_start_prev_hr,shift_start_foll_hr,planned_units_shift_mean,planned_hours_shift_mean,ds,diff_units,y,fc_code,fc_type_code,pred_shipped_units
2025-12-10 00:00:00,CLT1,0,6108.0,2130.0,2943.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,0,0,5102.8150000000005,134.285,2025-12-10 00:00:00,439.0,6108.0,4,0,6235.49
2025-12-10 01:00:00,CLT1,1,6202.0,2127.0,2952.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,0,0,5102.8150000000005,134.285,2025-12-10 01:00:00,94.0,6202.0,4,0,5213.6504
2025-12-10 02:00:00,CLT1,2,3517.0,1134.0,1781.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,0,0,5102.8150000000005,134.285,2025-12-10 02:00:00,-2685.0,3517.0,4,0,4141.1177
2025-12-10 03:00:00,CLT1,3,4268.0,1412.0,2264.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,0,0,5102.8150000000005,134.285,2025-12-10 03:00:00,751.0,4268.0,4,0,5688.9375
2025-12-10 04:00:00,CLT1,4,5246.0,1700.0,2558.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,0,0,5102.8150000000005,134.285,2025-12-10 04:00:00,978.0,5246.0,4,0,5863.5605
2025-12-10 05:00:00,CLT1,5,3361.0,1309.0,1773.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,0,0,5102.8150000000005,134.285,2025-12-10 05:00:00,-1885.0,3361.0,4,0,3970.9197
2025-12-10 06:00:00,CLT1,6,2273.0,765.0,1313.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,0,0,5102.8150000000005,134.285,2025-12-10 06:00:00,-1088.0,2273.0,4,0,4055.9954
2025-12-10 07:00:00,CLT1,7,2182.0,1256.0,900.0,2025-12-09,1509.38,1445.16,1342.85,1442.02,38.0,37.66,38.0,39.48,57356.47,54432.0,51028.15,56925.0,-74.0,-74.0,462.0,370.0,0.0,0.0,0.0,0.0,1,1G,8,20,0,0,1,51028.15,1342.85,38.0,-74.0,370.0,0.0,0.0,0,1,0,5102.8150000000005,134.285,2025-12-10 07:00:00,-91.0,2182.0,4,0,3106.9568
2025-12-10 08:00:00,CLT1,8,4788.0,2254.0,2137.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,1,0,0,5229.018,139.44,2025-12-10 08:00:00,2606.0,4788.0,4,0,5944.2773
2025-12-10 09:00:00,CLT1,9,6641.0,2671.0,3085.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,1,5229.018,139.44,2025-12-10 09:00:00,1853.0,6641.0,4,0,4727.2583
2025-12-10 10:00:00,CLT1,10,2824.0,1034.0,1548.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 10:00:00,-3817.0,2824.0,4,0,4980.522
2025-12-10 11:00:00,CLT1,11,5443.0,2368.0,2534.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 11:00:00,2619.0,5443.0,4,0,5697.4336
2025-12-10 12:00:00,CLT1,12,6743.0,2384.0,3003.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 12:00:00,1300.0,6743.0,4,0,6112.765
2025-12-10 13:00:00,CLT1,13,2748.0,965.0,1483.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 13:00:00,-3995.0,2748.0,4,0,5503.2383
2025-12-10 14:00:00,CLT1,14,5482.0,2064.0,2644.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 14:00:00,2734.0,5482.0,4,0,3852.2107
2025-12-10 15:00:00,CLT1,15,6079.0,2156.0,2864.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 15:00:00,597.0,6079.0,4,0,5053.6357
2025-12-10 16:00:00,CLT1,16,6172.0,2366.0,3081.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 16:00:00,93.0,6172.0,4,0,5754.1304
2025-12-10 17:00:00,CLT1,17,2873.0,911.0,1556.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 17:00:00,-3299.0,2873.0,4,0,5135.9507
2025-12-10 18:00:00,CLT1,18,3666.0,1478.0,1582.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,0,0,5229.018,139.44,2025-12-10 18:00:00,793.0,3666.0,4,0,2745.0134
2025-12-10 19:00:00,CLT1,19,5411.0,2297.0,2410.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,1,0,52290.18,1394.4,37.5,-74.0,455.0,0.0,0.0,0,1,0,5229.018,139.44,2025-12-10 19:00:00,1745.0,5411.0,4,0,5414.819
2025-12-10 20:00:00,CLT1,20,6511.0,2309.0,2768.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,1,0,0,5462.551,136.56400000000002,2025-12-10 20:00:00,1100.0,6511.0,4,0,5636.7495
2025-12-10 21:00:00,CLT1,21,3619.0,1204.0,1813.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,1,5462.551,136.56400000000002,2025-12-10 21:00:00,-2892.0,3619.0,4,0,5592.717
2025-12-10 22:00:00,CLT1,22,5239.0,1782.0,2622.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-10 22:00:00,1620.0,5239.0,4,0,5408.4883
2025-12-10 23:00:00,CLT1,23,7206.0,2438.0,3251.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-10 23:00:00,1967.0,7206.0,4,0,6066.001
2025-12-11 00:00:00,CLT1,0,7139.0,2566.0,3386.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-11 00:00:00,-67.0,7139.0,4,0,6996.359
2025-12-11 01:00:00,CLT1,1,6703.0,2379.0,3154.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-11 01:00:00,-436.0,6703.0,4,0,5373.65
2025-12-11 02:00:00,CLT1,2,2185.0,901.0,1134.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-11 02:00:00,-4518.0,2185.0,4,0,5504.114
2025-12-11 03:00:00,CLT1,3,6688.0,2357.0,3339.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-11 03:00:00,4503.0,6688.0,4,0,6083.9375
2025-12-11 04:00:00,CLT1,4,4114.0,1424.0,2141.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-11 04:00:00,-2574.0,4114.0,4,0,6087.2896
2025-12-11 05:00:00,CLT1,5,2051.0,1049.0,1004.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-11 05:00:00,-2063.0,2051.0,4,0,4562.2427
2025-12-11 06:00:00,CLT1,6,4547.0,2061.0,1958.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,0,0,5462.551,136.56400000000002,2025-12-11 06:00:00,2496.0,4547.0,4,0,5027.8325
2025-12-11 07:00:00,CLT1,7,5463.0,2351.0,2282.0,2025-12-10,1394.4,1417.87,1365.64,1607.0,37.5,38.26,40.0,37.67,52290.18,54248.0,54625.51,60532.0,-74.0,-74.0,455.0,427.0,0.0,20.0,0.0,0.0,2,1G,8,20,0,0,1,54625.51,1365.64,40.0,-74.0,427.0,20.0,0.0,0,1,0,5462.551,136.56400000000002,2025-12-11 07:00:00,916.0,5463.0,4,0,3726.1604
2025-12-11 08:00:00,CLT1,8,5734.0,2359.0,2241.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,1,0,0,5500.837,144.759,2025-12-11 08:00:00,271.0,5734.0,4,0,5757.5957
2025-12-11 09:00:00,CLT1,9,2079.0,807.0,1109.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,1,5500.837,144.759,2025-12-11 09:00:00,-3655.0,2079.0,4,0,4326.3057
2025-12-11 10:00:00,CLT1,10,5739.0,2426.0,2386.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 10:00:00,3660.0,5739.0,4,0,4650.0522
2025-12-11 11:00:00,CLT1,11,5517.0,2276.0,2155.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 11:00:00,-222.0,5517.0,4,0,5603.271
2025-12-11 12:00:00,CLT1,12,5918.0,2322.0,2495.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 12:00:00,401.0,5918.0,4,0,6173.5234
2025-12-11 13:00:00,CLT1,13,1415.0,584.0,770.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 13:00:00,-4503.0,1415.0,4,0,5227.689
2025-12-11 14:00:00,CLT1,14,5454.0,2056.0,2521.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 14:00:00,4039.0,5454.0,4,0,3809.9954
2025-12-11 15:00:00,CLT1,15,4550.0,2392.0,2126.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 15:00:00,-904.0,4550.0,4,0,4751.439
2025-12-11 16:00:00,CLT1,16,4350.0,1974.0,2194.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 16:00:00,-200.0,4350.0,4,0,5444.999
2025-12-11 17:00:00,CLT1,17,1698.0,673.0,882.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 17:00:00,-2652.0,1698.0,4,0,5139.7793
2025-12-11 18:00:00,CLT1,18,3268.0,1717.0,1448.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,0,0,5500.837,144.759,2025-12-11 18:00:00,1570.0,3268.0,4,0,2832.1797
2025-12-11 19:00:00,CLT1,19,5722.0,2553.0,2643.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,1,0,55008.37,1447.59,38.0,-74.0,353.0,48.0,125.0,0,1,0,5500.837,144.759,2025-12-11 19:00:00,2454.0,5722.0,4,0,5646.1826
2025-12-11 20:00:00,CLT1,20,6150.0,2407.0,3019.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,1,0,0,5160.129,134.029,2025-12-11 20:00:00,428.0,6150.0,4,0,6077.2236
2025-12-11 21:00:00,CLT1,21,3223.0,1188.0,1836.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,1,5160.129,134.029,2025-12-11 21:00:00,-2927.0,3223.0,4,0,4665.615
2025-12-11 22:00:00,CLT1,22,6008.0,2213.0,3147.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-11 22:00:00,2785.0,6008.0,4,0,4884.1025
2025-12-11 23:00:00,CLT1,23,5906.0,2344.0,3068.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-11 23:00:00,-102.0,5906.0,4,0,5335.947
2025-12-12 00:00:00,CLT1,0,6548.0,2633.0,3200.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-12 00:00:00,642.0,6548.0,4,0,6306.8325
2025-12-12 01:00:00,CLT1,1,5497.0,2315.0,2885.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-12 01:00:00,-1051.0,5497.0,4,0,5369.2974
2025-12-12 02:00:00,CLT1,2,2122.0,836.0,1347.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-12 02:00:00,-3375.0,2122.0,4,0,4302.588
2025-12-12 03:00:00,CLT1,3,6186.0,2424.0,3157.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-12 03:00:00,4064.0,6186.0,4,0,5410.228
2025-12-12 04:00:00,CLT1,4,3967.0,1503.0,1901.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-12 04:00:00,-2219.0,3967.0,4,0,5699.687
2025-12-12 05:00:00,CLT1,5,1370.0,832.0,599.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-12 05:00:00,-2597.0,1370.0,4,0,4233.262
2025-12-12 06:00:00,CLT1,6,3907.0,1729.0,1736.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,0,0,5160.129,134.029,2025-12-12 06:00:00,2537.0,3907.0,4,0,4406.2344
2025-12-12 07:00:00,CLT1,7,3958.0,1835.0,1773.0,2025-12-11,1447.59,1369.66,1340.29,1593.72,38.0,38.3,38.5,35.12,55008.37,52464.0,51601.29,55967.0,-74.0,-74.0,353.0,441.0,48.0,40.0,125.0,0.0,3,1G,8,20,0,0,1,51601.29,1340.29,38.5,-74.0,441.0,40.0,0.0,0,1,0,5160.129,134.029,2025-12-12 07:00:00,51.0,3958.0,4,0,3386.9756
2025-12-12 08:00:00,CLT1,8,3751.0,1733.0,1692.0,2025-12-12,1268.19,1175.86,1020.56,1111.55,38.0,37.37,38.0,37.47,48191.09,43939.0,38781.22,41653.0,-74.0,-74.0,0.0,0.0,80.0,80.0,0.0,0.0,4,1G,8,20,0,1,0,48191.09,1268.19,38.0,-74.0,0.0,80.0,0.0,1,0,0,4819.109,126.819,2025-12-12 08:00:00,-207.0,3751.0,4,0,4185.0703
2025-12-12 09:00:00,CLT1,9,1594.0,636.0,881.0,2025-12-12,1268.19,1175.86,1020.56,1111.55,38.0,37.37,38.0,37.47,48191.09,43939.0,38781.22,41653.0,-74.0,-74.0,0.0,0.0,80.0,80.0,0.0,0.0,4,1G,8,20,0,1,0,48191.09,1268.19,38.0,-74.0,0.0,80.0,0.0,0,0,1,4819.109,126.819,2025-12-12 09:00:00,-2157.0,1594.0,4,0,4251.5557
2025-12-12 10:00:00,CLT1,10,6268.0,2283.0,2735.0,2025-12-12,1268.19,1175.86,1020.56,1111.55,38.0,37.37,38.0,37.47,48191.09,43939.0,38781.22,41653.0,-74.0,-74.0,0.0,0.0,80.0,80.0,0.0,0.0,4,1G,8,20,0,1,0,48191.09,1268.19,38.0,-74.0,0.0,80.0,0.0,0,0,0,4819.109,126.819,2025-12-12 10:00:00,4674.0,6268.0,4,0,4084.0469
